OP | REF | HYP
OK | those | those
OK | things | things
OK | that | that
OK | are | are
INS | **** | with
INS | **** | the
SUB | within | any
SUB | his | that
SUB | power | work
OK | and | and
OK | those | those
OK | things | things
OK | that | that
OK | are | are
OK | beyond | beyond
OK | his | his
OK | power | power
DEL | still | ****
SUB | another | to
SUB | way | when
SUB | of | not
SUB | saying | awaits
SUB | it | thingy
OK | those | those
OK | things | things
OK | that | that
OK | are | are
SUB | within | beyond
SUB | the | what
SUB | grasp | did
SUB | of | not
SUB | his | things
OK | free | free
OK | will | will
OK | and | and
INS | **** | though
SUB | those | was
OK | that | that
OK | lie | lie
OK | beyond | beyond
OK | it | it
DEL | all | ****
SUB | of | oh
SUB | the | ahmed
OK | things | things
OK | over | over
OK | which | which
OK | you | you
OK | do | do
OK | not | not
OK | have | have
OK | control | control
INS | **** | we
SUB | which | each
SUB | in | iii
OK | the | the
SUB | contact | contacts
SUB | of | all
OK | tortured | tortured
OK | imprisonment | imprisonment
SUB | are | r
OK | a | a
OK | huge | huge
OK | number | number
SUB | are | ah
SUB | external | after
OK | and | and
INS | **** | can
OK | says | says
OK | stockdale | stockdale
OK | it | it
OK | will | will
SUB | doom | do
SUB | me | you
OK | to | to
INS | **** | of
SUB | fear | here
OK | and | and
INS | **** | eadings
INS | **** | i
SUB | anxiety | any
SUB | if | iv
OK | i | i
INS | **** | am
SUB | covet | convict
OK | them | them
OK | i | i
OK | need | need
OK | to | to
SUB | let | less
SUB | go | gall
SUB | of | ah
SUB | the | thought
SUB | thought | back
SUB | that | to
SUB | those | was
OK | things | things
OK | will | will
OK | change | change
OK | however | however
OK | and | and
OK | this | this
OK | is | is
OK | crucial | crucial
OK | everything | everything
OK | in | in
SUB | category | categories
OK | a | a
INS | **** | ii
OK | is | is
OK | up | up
OK | to | to
OK | me | me
INS | **** | the
SUB | within | in
OK | my | my
OK | power | power
SUB | within | in
OK | my | my
OK | will | will
OK | and | and
INS | **** | bill
INS | **** | are
SUB | those | so
OK | are | are
OK | the | the
OK | things | things
OK | that | that
OK | are | are
INS | **** | harper
SUB | properly | the
OK | subject | subject
SUB | for | from
OK | my | my
OK | total | total
SUB | concern | concerned
OK | and | and
OK | involvement | involvement
INS | **** | need
SUB | these | matter
SUB | matters | think
SUB | include | food
SUB | my | might
SUB | opinions | pins
SUB | my | might
SUB | aims | james
OK | my | my
SUB | aversions | abrasions
SUB | my | mike
SUB | grief | read
OK | my | my
SUB | joy | join
OK | my | my
OK | judgments | judgments
SUB | my | mike
SUB | attitude | hackett
SUB | about | to
OK | what | what
INS | **** | does
INS | **** | go
INS | **** | about
SUB | is | what's
OK | going | going
OK | on | on
OK | my | my
SUB | own | cool
OK | good | good
SUB | my | might
OK | own | own
OK | evil | evil
OK | my | my
INS | **** | iii
SUB | internal | true
OK | character | character
OK | says | says
SUB | stockdale | stockdales
SUB | in | can
OK | circumstances | circumstances
OK | which | which
OK | are | are
INS | **** | up
OK | almost | almost
INS | **** | unimaginable
SUB | unimaginably | ii
OK | difficult | difficult
OK | my | my
OK | character | character
OK | and | and
OK | my | my
INS | **** | was
SUB | response | bond
OK | to | to
OK | those | those
OK | things | things
OK | are | are
DEL | up | ****
OK | to | to
SUB | me | need
SUB | and | i
OK | he | he
OK | goes | goes
SUB | on | oh
OK | to | to
OK | describe | describe
INS | **** | b
INS | **** | x
SUB | the | ce
SUB | experience | periods
SUB | of | pp
OK | torture | torture
INS | **** | you
INS | **** | saying
SUB | using | ah
SUB | a | true
SUB | trope | up
OK | that | that
OK | we've | we've
OK | seen | seen
OK | repeatedly | repeatedly
OK | in | in
OK | the | the
DEL | texts | ****
SUB | we've | text
OK | read | read
OK | he | he
INS | **** | said
SUB | says | s
OK | when | when
OK | tortured | tortured
INS | **** | what
INS | **** | we
INS | **** | actually
INS | **** | get
INS | **** | what
OK | and | and
SUB | released | least
OK | from | from
OK | the | the
OK | torture | torture
OK | what | what
OK | we | we
OK | contemplated | contemplated
OK | was | was
OK | that | that
OK | we | we
OK | had | had
INS | **** | indeed
SUB | engaged | she
OK | in | in
OK | a | a
OK | certain | certain
OK | sort | sort
DEL | of | ****
SUB | betrayal | all
SUB | of | that
SUB | ourselves | frail
SUB | and | all
SUB | what | pp
SUB | we | ourselves
SUB | stood | them
SUB | for | always
OK | it | it
OK | was | was
DEL | there | ****
DEL | that | ****
SUB | i | vietnam
SUB | learned | earned
SUB | what | whites
OK | stoic | stoic
SUB | harm | cart
SUB | echoes | hoa
SUB | of | ce
OK | the | the
OK | moral | moral
OK | harm | harm
OK | that | that
OK | we | we
OK | talked | talked
OK | about | about
OK | when | when
OK | we | we
OK | discussed | discussed
INS | **** | the
INS | **** | john
OK | the | the
SUB | jonathan | things
SUB | shay | she
OK | work | work
OK | a | a
OK | shoulder | shoulder
OK | broken | broken
OK | a | a
OK | bone | bone
OK | in | in
OK | my | my
SUB | back | backdrop
SUB | broken | in
OK | a | a
OK | leg | leg
OK | broken | broken
OK | twice | twice
INS | **** | work
SUB | were | she
SUB | peanuts | whites
OK | in | in
OK | comparison | comparison
INS | **** | hackett
SUB | epictetus | tedious
OK | look | look
INS | **** | who
OK | not | not
OK | for | for
OK | any | any
INS | **** | great
SUB | greater | up
SUB | harm | time
OK | than | than
OK | this | this
SUB | destroying | drawing
OK | the | the
OK | trustworthy | trustworthy
INS | **** | self
INS | **** | respect
INS | **** | in
INS | **** | well
INS | **** | be
INS | **** | haidt
INS | **** | marin
INS | **** | the
SUB | self-respecting | you
SUB | well-behaved | ce
SUB | man | citing
SUB | inside | sid
OK | you | you
INS | **** | a
SUB | situations | chance
OK | of | of
SUB | extremity | extravagant
OK | that | that
SUB | force | forced
OK | people | people
OK | to | to
DEL | discover | ****
SUB | in | discovered
SUB | themselves | south
SUB | aspects | africa
SUB | of | all
OK | what | what
OK | they | they
OK | are | are
OK | capable | capable
OK | that | that
OK | they | they
OK | don't | don't
OK | wish | wish
DEL | to | ****
SUB | see | c
OK | are | are
OK | what | what
OK | is | is
OK | most | most
OK | harmful | harmful
INS | **** | whites
INS | **** | i
SUB | when | don't
SUB | plato | ce
SUB | says | yes
OK | it | it
OK | will | will
OK | do | do
DEL | you | ****
OK | no | no
OK | good | good
OK | to | to
OK | gain | gain
SUB | gold | told
OK | by | by
INS | **** | ce
INS | **** | elena
SUB | selling | points
SUB | or | late
SUB | enslaving | in
OK | your | your
OK | daughter | daughter
OK | why | why
OK | then | then
SUB | gain | getting
SUB | gold | cold
OK | by | by
OK | selling | selling
SUB | or | rinse
SUB | enslaving | wading
OK | your | your
OK | soul | soul
OK | he's | he's
OK | expressing | expressing
OK | the | the
OK | thought | thought
SUB | that | to
SUB | we | year
SUB | hear | to
SUB | here | you
OK | when | when
OK | we | we
INS | **** | brag
SUB | read | he
OK | in | in
OK | the | the
OK | discussions | discussions
INS | **** | all
SUB | of | pp
OK | jonathan | jonathan
OK | shay | shay
OK | about | about
OK | the | the
OK | experience | experience
INS | **** | ce
INS | **** | ah
SUB | of | pp
OK | feeling | feeling
OK | that | that
OK | one | one
INS | **** | had
SUB | has | each
SUB | betrayed | read
OK | what | what
SUB | one | once
OK | stood | stood
OK | for | for
OK | that | that
INS | **** | he
OK | is | is
OK | what | what
OK | led | led
OK | to | to
OK | a | a
OK | feeling | feeling
OK | of | of
SUB | moral | world
SUB | harm | are
OK | and | and
OK | when | when
INS | **** | no
INS | **** | one's
SUB | milgram's | some
SUB | subjects | depths
OK | found | found
SUB | themselves | selves
SUB | doing | cute
OK | things | things
OK | that | that
OK | they | they
INS | **** | ballot
SUB | felt | what
SUB | repulsive | posted
OK | to | to
OK | them | them
SUB | they | a
OK | shivered | shivered
SUB | they | a
SUB | shook | shock
OK | they | they
OK | felt | felt
SUB | a | ideas
SUB | disorder | order
OK | in | in
OK | their | their
SUB | soul | souls
OK | here | here
OK | again | again
DEL | is | ****
SUB | an | even
OK | answer | answer
OK | to | to
INS | **** | lyle
SUB | glaucon's | cons
OK | challenge | challenge
OK | but | but
OK | notice | notice
OK | that | that
INS | **** | those
INS | **** | ce
INS | **** | not
INS | **** | the
SUB | though | ill
SUB | stockdale | at
SUB | is | ease
SUB | taking | you
OK | on | on
OK | board | board
OK | much | much
OK | of | of
OK | the | the
INS | **** | attic
SUB | epictetan | he's
SUB | picture | you
SUB | he's | don't
SUB | rejecting | think
OK | the | the
OK | bit | bit
OK | about | about
INS | **** | to
SUB | the | made
SUB | tomato | no
OK | and | and
OK | the | the
OK | wife | wife
OK | that | that
SUB | is | these
OK | he | he
OK | rejects | rejects
OK | in | in
OK | epictetus | epictetus
OK | the | the
OK | idea | idea
OK | that | that
OK | social | social
OK | relations | relations
OK | aren't | aren't
OK | important | important
OK | in | in
INS | **** | a
SUB | the | pair
SUB | paragraph | not
SUB | following | how
OK | the | the
OK | one | one
OK | that | that
OK | i | i
OK | just | just
SUB | read | what
OK | to | to
OK | you | you
OK | he | he
OK | writes | writes
INS | **** | this
SUB | as | follow
SUB | follows | us
OK | when | when
OK | people | people
OK | are | are
OK | released | released
OK | from | from
OK | solitary | solitary
OK | confinement | confinement
SUB | when | would
OK | put | put
OK | back | back
OK | in | in
OK | a | a
OK | regular | regular
OK | cell | cell
OK | block | block
INS | **** | how
SUB | hardly | do
SUB | an | you
OK | american | american
INS | **** | team
SUB | came | added
SUB | out | that
SUB | of | its
SUB | that | during
SUB | experience | to
SUB | without | that
OK | responding | responding
OK | something | something
OK | like | like
OK | this | this
OK | when | when
OK | first | first
OK | whispered | whispered
OK | to | to
OK | by | by
DEL | a | ****
OK | fellow | fellow
OK | prisoner | prisoner
OK | next | next
OK | door | door
SUB | 'you | you
OK | don't | don't
OK | want | want
OK | to | to
OK | talk | talk
OK | to | to
OK | me | me
OK | i | i
SUB | am | in
SUB | a | the
OK | traitor | traitor
DEL | ' | ****
SUB | but | not
OK | says | says
OK | stockdale | stockdale
OK | doing | doing
OK | this | this
SUB | sort | word
SUB | of | publicity
SUB | listening | who's
SUB | whose | you
SUB | importance | pointless
SUB | shay | she
SUB | emphasized | a
SUB | in | emphasizing
SUB | our | are
OK | reading | reading
OK | for | for
OK | last | last
OK | week | week
SUB | but | not
SUB | because | the
SUB | we | economy
SUB | were | warrick
OK | equally | equally
OK | fragile | fragile
OK | it | it
OK | seemed | seemed
OK | to | to
INS | **** | capture
SUB | catch | are
SUB | on | in
OK | that | that
SUB | we | would
OK | all | all
SUB | replied | applied
SUB | something | thing
OK | like | like
OK | this | this
INS | **** | and
INS | **** | listen
INS | **** | pp
SUB | 'listen | how
SUB | pal | pp
OK | there | there
OK | are | are
OK | no | no
OK | virgins | virgins
OK | here | here
OK | you | you
OK | should | should
OK | have | have
SUB | heard | word
OK | the | the
DEL | kind | ****
SUB | of | kinds
SUB | statement | when
OK | i | i
SUB | made | needs
SUB | snap | ce
SUB | out | not
SUB | of | how
SUB | it | the
SUB | we're | bit
SUB | all | where
SUB | in | all
SUB | it | the
SUB | together | news
OK | what's | what's
OK | your | your
SUB | name | knee
OK | tell | tell
OK | me | me
OK | about | about
SUB | yourself | yours
SUB | ' | self
OK | to | to
SUB | hear | seem
OK | that | that
OK | last | last
DEL | to | ****
SUB | hear | you
OK | that | that
OK | you | you
OK | are | are
SUB | accepted | good
OK | and | and
OK | that | that
OK | there | there
OK | are | are
OK | others | others
OK | around | around
OK | you | you
SUB | willing | willingly
OK | to | to
SUB | listen | miss
SUB | to | it
OK | the | the
OK | experience | experience
OK | which | which
OK | you | you
OK | found | found
OK | painful | painful
INS | **** | want
SUB | was | to
SUB | for | war
SUB | i'm | and
OK | now | now
INS | **** | what
SUB | quoting | iii
SUB | again | gan
OK | most | most
OK | new | new
OK | prisoners | prisoners
OK | just | just
SUB | out | added
SUB | of | additional
SUB | initial | shake
SUB | shakedown | down
OK | and | and
DEL | cold | ****
SUB | soak | called
SUB | a | so
OK | turning | turning
SUB | point | points
SUB | in | mean
SUB | their | there
SUB | lives | lots
OK | so | so
OK | the | the
OK | question | question
INS | **** | not
SUB | that | stockdales
SUB | stockdale's | tax
OK | text | text
INS | **** | made
SUB | raises | is
OK | for | for
OK | us | us
INS | **** | he
OK | is | is
OK | the | the
OK | question | question
DEL | of | ****
DEL | whether | ****
SUB | it | all
SUB | is | when
SUB | possible | they're
SUB | for | iv
SUB | us | please
SUB | to | frost
SUB | take | the
OK | on | on
OK | board | board
OK | some | some
INS | **** | all
INS | **** | the
SUB | of | at
OK | the | the
SUB | epictetan | keaton
OK | picture | picture
OK | without | without
OK | taking | taking
OK | on | on
OK | all | all
OK | of | of
OK | it | it
SUB | is | if
SUB | it | you
SUB | possible | don't
OK | to | to
OK | regulate | regulate
OK | our | our
OK | desires | desires
OK | so | so
OK | that | that
OK | we | we
OK | don't | don't
SUB | expect | x.
OK | more | more
OK | from | from
OK | the | the
OK | world | world
DEL | that | ****
DEL | it's | ****
DEL | possible | ****
SUB | to | than
SUB | get | its
SUB | but | pp
SUB | to | active
OK | do | do
OK | so | so
OK | in | in
OK | such | such
OK | a | a
OK | way | way
OK | that | that
OK | we | we
OK | don't | don't
INS | **** | of
INS | **** | they
INS | **** | are
INS | **** | by
SUB | thereby | the
SUB | lose | news
OK | the | the
OK | possibilities | possibilities
OK | for | for
OK | the | the
OK | most | most
OK | profound | profound
OK | types | types
OK | of | of
OK | human | human
INS | **** | connected
SUB | connectedness | next
OK | to | to
SUB | that | backed
OK | i | i
OK | don't | don't
OK | know | know
OK | the | the
OK | answer | answer
DEL | but | ****
OK | i | i
OK | think | think
OK | it's | it's
OK | worth | worth
OK | thinking | thinking
OK | about | about
OK | as | as
OK | a | a
OK | question | question
DEL | i | ****
DEL | look | ****
DEL | forward | ****
DEL | to | ****
DEL | seeing | ****
DEL | many | ****
DEL | of | ****
DEL | you | ****
DEL | at | ****
DEL | 2 | ****
DEL | 30 | ****
DEL | this | ****
DEL | afternoon | ****
DEL | are | ****
DEL | there | ****
DEL | questions | ****
DEL | we | ****
DEL | have | ****
DEL | a | ****
DEL | minute | ****
{'Ins': 467, 'Cor': 2997, 'Del': 336, 'Sub': 2009, 'WER': 0.526}
